"","master_metadata_album_artist_name","month","hours"
"18135","Mister You",2022-05-31,0.0390941666666667
"18136","MisterWives",2018-01-31,0.0645072222222222
"18137","MisterWives",2022-06-30,0.128992777777778
"18138","MisterWives",2022-07-31,0.257985555555556
"18139","Misun",2018-01-31,0.0766836111111111
"18140","Miura Jam",2020-12-31,0.0777313888888889
"18141","Miura Jam",2022-04-30,0.0702897222222222
"18142","MiyaGi",2020-01-31,0.0607175
"18143","MiyaGi",2020-12-31,0.0720222222222222
"18144","MiyaGi & Endspiel",2018-10-31,0.0768575
"18145","MiyaGi & Endspiel",2020-12-31,0.0884319444444444
"18146","Mizmo",2020-01-31,0.234722222222222
"18147","Mizmo",2020-02-29,0.328611111111111
"18148","Mizmo",2020-03-31,0.187776666666667
"18149","Mizmo",2020-06-30,0.0469444444444444
"18150","Mizmo",2020-07-31,0.140833333333333
"18151","Mizmo",2021-02-28,0.0965177777777778
"18152","Mizmo",2021-03-31,0.0482588888888889
"18153","Mizmo",2021-09-30,0.0482588888888889
"18154","Mizmo",2022-04-30,0.0868322222222222
"18155","Mk.gee",2022-02-28,0.241863333333333
"18156","Mk.gee",2022-03-31,0.0710613888888889
"18157","Mk.gee",2022-07-31,0.0806280555555556
"18158","Mk.gee",2022-08-31,0.403126388888889
"18159","Mk.gee",2022-09-30,0.00708527777777778
"18160","Mk.gee",2023-06-30,0.0804647222222222
"18161","Mmz.",2018-07-31,0.00875305555555556
"18162","Mo' Horizons",2022-06-30,0.0872702777777778
"18163","Mo' Horizons",2022-07-31,0.0872702777777778
"18164","Mo'kalamity",2021-04-30,0.162981388888889
"18165","Mo'kalamity",2021-07-31,0.0974233333333333
"18166","Mo'kalamity",2022-01-31,0.0517666666666667
"18167","Mo'kalamity",2022-02-28,0.119544444444444
"18168","Mo'kalamity",2022-03-31,0.0920588888888889
"18169","Mo'kalamity",2022-04-30,0.0595369444444444
"18170","Mo'kalamity",2022-05-31,0.103513333333333
"18171","Mo'kalamity",2022-06-30,0.211603611111111
"18172","Mo'kalamity",2022-09-30,0.0596855555555556
"18173","Mo'kalamity",2022-11-30,0.0677777777777778
"18174","Mo'kalamity",2022-12-31,0.0677777777777778
"18175","Mo'kalamity",2023-01-31,0.0677711111111111
"18176","Mo'kalamity",2023-02-28,0.0677777777777778
"18177","Mo'kalamity",2023-04-30,0.0677711111111111
"18178","Mo'kalamity",2023-07-31,0.0677777777777778
"18179","MoJaNaD",2021-03-31,0.0257783333333333
"18180","MoStack",2022-07-31,0.0499516666666667
"18181","Moby",2019-04-30,0.132733333333333
"18182","Moby",2020-09-30,0.0713655555555556
"18183","Moby",2021-02-28,0.228295833333333
"18184","Moby",2021-03-31,0.795291666666667
"18185","Moby",2021-04-30,0.25338
"18186","Moby",2021-05-31,0.114126666666667
"18187","Moby",2021-06-30,0.0679877777777778
"18188","Moby",2021-07-31,0.0570738888888889
"18189","Moby",2021-08-31,0.602886666666667
"18190","Moby",2021-12-31,0.1244225
"18191","Moby",2022-02-28,0.0570738888888889
"18192","Moby",2022-04-30,0.0570738888888889
"18193","Moby",2022-05-31,0.0575305555555556
"18194","Moby",2022-06-30,0.1918075
"18195","Moby",2022-07-31,0.268466666666667
"18196","Moby",2022-08-31,0.1918075
"18197","Moby",2022-12-31,0.125865833333333
"18198","Moby",2023-01-31,0.362971666666667
"18199","Moby",2023-02-28,0.420070277777778
"18200","Moby",2023-06-30,0.0570738888888889
"18201","Moderat",2022-04-30,0.0730044444444444
"18202","Moderator",2019-04-30,0.236781388888889
"18203","Moderator",2021-03-31,0.0575786111111111
"18204","Moderator",2021-04-30,0.410186111111111
"18205","Moderator",2021-05-31,0.0581525
"18206","Moderator",2021-07-31,0.0588638888888889
"18207","Moderator",2021-08-31,0.428129444444444
"18208","Moderator",2021-09-30,0.0009475
"18209","Moderator",2021-11-30,0.0155191666666667
"18210","Moderator",2021-12-31,0.0582372222222222
"18211","Moderator",2022-04-30,0.0581630555555556
"18212","Moderator",2022-07-31,0.148071111111111
"18213","Moderator",2022-08-31,0.116326111111111
"18214","Moderator",2022-12-31,0.175356944444444
"18215","Moderator",2023-01-31,0.116733333333333
"18216","Moderator",2023-02-28,0.116315555555556
"18217","Moderator",2023-03-31,0.0581525
"18218","Moderator",2023-06-30,0.0581630555555556
"18219","Moderator",2023-10-31,0.0581630555555556
"18220","Modeselektor",2020-12-31,0.00114555555555556
"18221","Modjo",2018-10-31,0.0853202777777778
"18222","Modjo",2020-09-30,0.05346
"18223","Modjo",2020-10-31,0.0853202777777778
"18224","Modjo",2021-02-28,0.170640555555556
"18225","Modjo",2021-03-31,1.02418111111111
"18226","Modjo",2021-04-30,0.256879722222222
"18227","Modjo",2021-05-31,0.0853119444444444
"18228","Modjo",2021-06-30,0.170623888888889
"18229","Modjo",2021-08-31,0.511515
"18230","Modjo",2021-09-30,0.0853202777777778
"18231","Modjo",2021-12-31,0.0853119444444444
"18232","Modjo",2022-01-31,0.0853119444444444
"18233","Modjo",2022-12-31,0.0854611111111111
"18234","Modjo",2023-01-31,0.256004444444444
"18235","Moe Shop",2022-02-28,0.0160758333333333
"18236","Moe Shop",2022-06-30,0.0617027777777778
"18237","Moe Shop",2022-07-31,0.105072222222222
"18238","Moe Shop",2022-08-31,0.106980555555556
"18239","Moglii",2023-06-30,0.0781244444444444
"18240","Moha K",2022-03-31,0.0151433333333333
"18241","Moha K",2022-04-30,0.00952972222222222
"18242","Moha La Squale",2018-11-30,0.196593888888889
"18243","Moha La Squale",2018-12-31,0.161962777777778
"18244","Moha La Squale",2019-05-31,0.0446288888888889
"18245","Moha La Squale",2019-06-30,0.0865769444444444
"18246","Moha La Squale",2019-07-31,0.0446288888888889
"18247","Moha La Squale",2019-08-31,0.146022222222222
"18248","Moha La Squale",2019-09-30,0.640018888888889
"18249","Moha La Squale",2019-10-31,0.200688611111111
"18250","Moha La Squale",2019-11-30,0.213582777777778
"18251","Moha La Squale",2020-01-31,0.315409166666667
"18252","Moha La Squale",2020-02-29,0.336102222222222
"18253","Moha La Squale",2020-03-31,0.258133888888889
"18254","Moha La Squale",2020-04-30,0.797905
"18255","Moha La Squale",2020-05-31,0.119557222222222
"18256","Moha La Squale",2020-07-31,0.274565555555556
"18257","Moha La Squale",2020-08-31,0.0909094444444444
"18258","Moha La Squale",2021-02-28,0.0446288888888889
"18259","Moha La Squale",2022-02-28,0.0446288888888889
"18260","Moha La Squale",2022-05-31,0.0446288888888889
"18261","Moha La Squale",2022-06-30,0.0446288888888889
"18262","Moha La Squale",2022-12-31,0.0446288888888889
"18263","Moha La Squale",2023-03-31,0.00952916666666667
"18264","Moha La Squale",2023-04-30,0.0446163888888889
"18265","Moha MMZ",2021-03-31,0.104166666666667
"18266","Moha MMZ",2021-10-31,0.00334277777777778
"18267","Moha MMZ",2021-11-30,0.697845555555556
"18268","Moha MMZ",2021-12-31,1.29844472222222
"18269","Moha MMZ",2022-03-31,0.0475980555555556
"18270","Moha MMZ",2023-01-31,0.000304722222222222
"18271","Moi Je",2022-04-30,0.0551911111111111
"18272","Moiety & Manik",2021-07-31,0.161769722222222
"18273","Moiety & Manik",2021-08-31,0.08647
"18274","Moji x Sboy",2019-11-30,0.0591019444444444
"18275","Moji x Sboy",2020-03-31,0.0591019444444444
"18276","Moji x Sboy",2020-08-31,0.421205833333333
"18277","Moji x Sboy",2022-05-31,0.3384275
"18278","Moji x Sboy",2022-06-30,0.0458569444444444
"18279","Moji x Sboy",2023-02-28,0.182838888888889
"18280","Moji x Sboy",2023-05-31,0.124508888888889
"18281","Moji x Sboy",2023-08-31,0.0599725
"18282","Moka Boka",2019-10-31,0.228571666666667
"18283","Moka Boka",2020-03-31,0.152381111111111
"18284","Moka Boka",2020-04-30,0.152381111111111
"18285","Moka Boka",2021-04-30,0.0761908333333333
"18286","Moka Boka",2023-02-28,0.0556022222222222
"18287","Mokita",2018-03-31,0.0566227777777778
"18288","Mokita",2019-05-31,0.0351944444444444
"18289","Mokita",2023-09-30,0.0875127777777778
"18290","Mokobé",2019-02-28,0.0210394444444444
"18291","Moksi",2019-08-31,0.0615666666666667
"18292","Moksi",2019-09-30,0.235815277777778
"18293","Moksi",2019-10-31,0.379566388888889
"18294","Moksi",2019-11-30,0.0483880555555556
"18295","Moksi",2020-07-31,0.0106041666666667
"18296","Molella",2019-10-31,0.0442202777777778
"18297","Molife",2019-04-30,0.313644166666667
"18298","Molife",2022-07-31,0.0882213888888889
"18299","Moloko",2020-06-30,0.185188333333333
"18300","Moloko",2020-07-31,0.00109055555555556
"18301","Moloko",2020-10-31,0.00184472222222222
"18302","Moloko",2021-02-28,0.123459444444444
"18303","Molotov",2022-08-31,0.199114444444444
"18304","Moms",2020-01-31,0.0575597222222222
"18305","Moms",2020-02-29,0.0575597222222222
"18306","Monde des Titounis",2023-04-30,0.0250625
"18307","Mondo Loops",2021-02-28,0.1308825
"18308","Mondo Loops",2021-04-30,0.450949166666667
"18309","Mondo Marcio",2019-05-31,0.0515475
"18310","Mondo Marcio",2019-06-30,0.496054444444444
"18311","Mondo Marcio",2019-08-31,0.106162777777778
"18312","Mondotek",2020-12-31,0
"18313","Mondotek",2021-01-31,0.0113013888888889
"18314","Mondotek",2021-12-31,0.0197883333333333
"18315","Monetrik",2021-11-30,0.0685047222222222
"18316","Money Man",2020-08-31,0.0507936111111111
"18317","Money Man",2020-09-30,0.0447088888888889
"18318","Money Man",2022-10-31,0.0446977777777778
"18319","Money Man",2023-03-31,0.0447088888888889
"18320","Money Man",2023-07-31,0.0507936111111111
"18321","Moneybagg Yo",2022-04-30,0.000654722222222222
"18322","Moneybagg Yo",2023-06-30,0.280838888888889
"18323","Monkid",2023-05-31,0.0486452777777778
"18324","Monma",2021-02-28,0.0939683333333333
"18325","Monma",2021-04-30,0.0415583333333333
"18326","Monolink",2020-03-31,0.130355277777778
"18327","Monolink",2020-08-31,0.444003888888889
"18328","Monolink",2020-09-30,0.130239722222222
"18329","Monolink",2021-02-28,0.132190555555556
"18330","Monrroe",2022-10-31,0.257671388888889
"18331","Monrroe",2022-11-30,0.321872222222222
"18332","Monster Florence",2022-12-31,0.0580788888888889
"18333","Monsune",2022-01-31,0.129
"18334","Monsune",2022-02-28,0.685282777777778
"18335","Monsune",2022-04-30,0.176069166666667
"18336","Monsune",2022-05-31,0.127736111111111
"18337","Monsune",2022-06-30,0.0627794444444444
"18338","Monsune",2022-07-31,0.383558611111111
"18339","Monsune",2022-08-31,0.444585833333333
"18340","Monsune",2022-11-30,0.0627791666666667
"18341","Monte Fino",2020-01-31,0.0551244444444444
"18342","Montefiori Cocktail",2022-07-31,0.1168075
"18343","Monty Datta",2020-04-30,0.230278333333333
"18344","Monty Datta",2020-05-31,0.127121388888889
"18345","Moodoïd",2022-02-28,0.0815505555555556
"18346","Moods",2022-02-28,0.312223333333333
"18347","Moods",2022-06-30,0.0520458333333333
"18348","Moods",2022-07-31,0.179552777777778
"18349","Moods",2022-08-31,0.1699375
"18350","Moods",2022-11-30,0.0167133333333333
"18351","Moojo",2019-09-30,0.113417222222222
"18352","Moon Boots",2019-04-30,0.06234
"18353","Moon Boots",2022-01-31,0.0716761111111111
"18354","Moon Boots",2022-02-28,0.214993333333333
"18355","Moon Boots",2022-03-31,0.0716761111111111
"18356","Moon Boots",2022-04-30,0.215028055555556
"18357","Moon Boots",2022-05-31,0.0716761111111111
"18358","Moon Boots",2022-07-31,0.143352777777778
"18359","Moon Boots",2022-08-31,0.286693055555556
"18360","Moon Boots",2022-11-30,0.0716761111111111
"18361","Moon Taxi",2018-01-31,0.296
"18362","Moon Taxi",2018-02-28,0.3552
"18363","Moon Taxi",2018-03-31,0.3552
"18364","Moon Taxi",2018-04-30,1.184
"18365","Moon Taxi",2018-05-31,0.4736
"18366","Moon Taxi",2018-08-31,0.0592
"18367","Moon Taxi",2018-09-30,0.1776
"18368","Moon Taxi",2018-10-31,0.1184
"18369","Moon Taxi",2018-11-30,0.131763888888889
"18370","Moon Taxi",2018-12-31,0.2368
"18371","Moon Taxi",2019-01-31,0.1776
"18372","Moon Taxi",2019-09-30,0.437343611111111
"18373","Moon Taxi",2019-10-31,0.1184
"18374","Moon Taxi",2019-11-30,0.0592
"18375","Moon Taxi",2019-12-31,0.0592
"18376","Moon Taxi",2020-01-31,0.00229166666666667
"18377","Moon Taxi",2020-02-29,0.0592
"18378","Moon Taxi",2020-12-31,0.1184
"18379","Moon Taxi",2021-05-31,0.0592
"18380","Moon Taxi",2022-02-28,0.0592
"18381","Moon Taxi",2022-05-31,0.0201122222222222
"18382","Moon Taxi",2022-06-30,0.1184
"18383","Moon Taxi",2022-12-31,0.1775925
"18384","Moon Taxi",2023-01-31,0.0607272222222222
"18385","Moon Taxi",2023-06-30,0.0592
"18386","Moon Taxi",2023-07-31,0.0592
"18387","MoonDeity",2023-06-30,0.00197833333333333
"18388","Mooneye",2021-09-30,0.131506388888889
"18389","Mooqee",2022-07-31,0.0666666666666667
"18390","Mora",2019-12-31,0.0811111111111111
"18391","Mora",2020-01-31,0.0652791666666667
"18392","Mora",2020-05-31,0.0652791666666667
"18393","Mora",2021-03-31,0.1546075
"18394","Mora",2023-06-30,0.0483516666666667
"18395","Morcheeba",2020-06-30,0.218344166666667
"18396","Morcheeba",2020-07-31,0.00112944444444444
"18397","Morcheeba",2020-10-31,0.0022575
"18398","Morcheeba",2021-01-31,0.377796666666667
"18399","Morcheeba",2021-02-28,0.645540555555556
"18400","Morcheeba",2021-03-31,1.98497555555556
"18401","Morcheeba",2021-04-30,0.574626111111111
"18402","Morcheeba",2021-05-31,0.475415555555556
"18403","Morcheeba",2021-06-30,0.262545277777778
"18404","Morcheeba",2021-08-31,1.27209638888889
"18405","Morcheeba",2021-09-30,0.268395
"18406","Morcheeba",2021-11-30,0.00152333333333333
"18407","Morcheeba",2021-12-31,0.312187222222222
"18408","Morcheeba",2022-01-31,0.121543888888889
"18409","Morcheeba",2022-02-28,0.10163
"18410","Morcheeba",2022-03-31,0.309699444444444
"18411","Morcheeba",2022-04-30,0.218010555555556
"18412","Morcheeba",2022-05-31,0.426347222222222
"18413","Morcheeba",2022-06-30,0.405747777777778
"18414","Morcheeba",2022-07-31,0.181188888888889
"18415","Morcheeba",2022-08-31,0.636725555555556
"18416","Morcheeba",2022-10-31,0.149018611111111
"18417","Morcheeba",2022-12-31,0.438264722222222
"18418","Morcheeba",2023-01-31,0.675120277777778
"18419","Morcheeba",2023-02-28,0.911915555555556
"18420","Morcheeba",2023-03-31,0.313062777777778
"18421","Morcheeba",2023-04-30,0.121528888888889
"18422","Morcheeba",2023-06-30,0.221895555555556
"18423","Mordkey",2019-11-30,0.0528861111111111
"18424","Mordkey",2023-06-30,0.0586286111111111
"18425","Morgan Delt",2020-05-31,0.0864666666666667
"18426","Morgan Delt",2020-06-30,0.0729630555555556
"18427","Morgan Delt",2020-09-30,0.0864666666666667
"18428","Morgan Delt",2021-01-31,0.0864666666666667
"18429","Morgan Delt",2021-05-31,0.086455
"18430","Morgan Delt",2022-06-30,0.0864666666666667
"18431","Morgan Delt",2022-07-31,0.172933333333333
"18432","Morgan Heritage",2021-02-28,0.0992261111111111
"18433","Morgan Heritage",2021-03-31,0.0992261111111111
"18434","Morgan Page",2018-10-31,0.117638333333333
"18435","Moriarty",2021-03-31,0.0735630555555556
"18436","Moriarty",2021-04-30,0.220688888888889
"18437","Moriarty",2021-05-31,0.139356388888889
"18438","Moriarty",2021-07-31,0.0658013888888889
"18439","Moriarty",2021-08-31,0.0658013888888889
"18440","Moriarty",2022-07-31,0.1972375
"18441","Moriarty",2022-08-31,0.0973944444444445
"18442","Moriarty",2022-09-30,0.0485630555555556
"18443","Moriarty",2023-08-31,0.0485719444444444
"18444","Morsay",2019-11-30,0.236535833333333
"18445","Mort Garson",2022-07-31,0.252935833333333
"18446","Mos Def",2022-04-30,0.0620961111111111
"18447","Moses Gunn Collective",2020-01-31,0.0633375
"18448","Moses Gunn Collective",2021-05-31,0.0715313888888889
"18449","Moses Gunn Collective",2022-06-30,0.0633375
"18450","Moses Gunn Collective",2022-07-31,0.0754183333333333
"18451","Mosey",2020-01-31,0.272316666666667
"18452","Mosey",2020-02-29,0.32678
"18453","Mosey",2020-03-31,0.32678
"18454","Mosey",2020-06-30,0.0544633333333333
"18455","Mosey",2020-07-31,0.0544633333333333
"18456","Mosimann",2018-11-30,0.0036775
"18457","Mosimann",2019-02-28,0.0880483333333333
"18458","Mosimann",2019-03-31,0.3962175
"18459","Mosimann",2019-04-30,0.121999722222222
"18460","Mosimann",2019-05-31,0.176096666666667
"18461","Mosimann",2019-07-31,0.0440241666666667
"18462","Mosimann",2019-08-31,0.0668616666666667
"18463","Mothas la Mascarade",2021-04-30,0.0643741666666667
"18464","Mothas la Mascarade",2022-05-31,0.0643738888888889
"18465","Mothra",2022-12-31,0.0969708333333333
"18466","Motörhead",2019-05-31,0.0445183333333333
"18467","Mou",2022-10-31,0.0467169444444444
"18468","Mougli",2022-05-31,0.00145666666666667
"18469","Moums",2020-02-29,0.2377725
"18470","Moums",2020-03-31,0.122622222222222
"18471","Mounika.",2020-07-31,0.0380336111111111
"18472","Mounika.",2021-03-31,0.113055555555556
"18473","Mounika.",2021-09-30,0.0565277777777778
"18474","Mounika.",2022-04-30,0.0565277777777778
"18475","Mounika.",2022-07-31,0.318334722222222
"18476","Mounika.",2022-08-31,0.0564447222222222
"18477","Mounika.",2022-09-30,0.1128825
"18478","Mounika.",2022-12-31,0.0564447222222222
"18479","Moussa",2019-04-30,0.0423975
"18480","Moussa",2021-05-31,0.0537094444444444
"18481","Moussa",2021-10-31,0.0423975
"18482","Moussa",2021-11-30,0.0473575
"18483","Moussa",2022-03-31,0.0966269444444444
"18484","Moussa",2022-04-30,0.084795
"18485","Moussier Tombola",2021-01-31,0.0343375
"18486","Movie Monroe",2023-10-31,0.0412144444444444
"18487","Mozambo",2020-08-31,0.000386944444444444
"18488","Mozart La Para",2018-12-31,0.874418888888889
"18489","Mozart La Para",2019-01-31,0.208517777777778
"18490","Mozart La Para",2019-02-28,0.0521294444444444
"18491","Mozart La Para",2019-09-30,0.208520833333333
"18492","Mozart La Para",2019-10-31,0.156388333333333
"18493","Mozart La Para",2019-11-30,0.0521294444444444
"18494","Mozart La Para",2019-12-31,0.0521294444444444
"18495","Mozart La Para",2020-01-31,0.0521294444444444
"18496","Mozart La Para",2020-02-29,0.0521294444444444
"18497","Mozart La Para",2020-04-30,0.0521294444444444
"18498","Mozart La Para",2020-12-31,0.134472222222222
"18499","Mozart La Para",2021-09-30,0.0521294444444444
"18500","Mozart La Para",2022-03-31,0.00752222222222222
"18501","Mozart La Para",2022-05-31,0.156376666666667
"18502","Mozart La Para",2022-06-30,0.0521297222222222
"18503","Mozart La Para",2022-09-30,0.0521177777777778
"18504","Mozart La Para",2022-10-31,0.0521294444444444
"18505","Mozart La Para",2023-01-31,0.104235555555556
"18506","Mozart La Para",2023-04-30,0.0236561111111111
"18507","Mozart La Para",2023-05-31,0.0122555555555556
"18508","Mozart La Para",2023-06-30,0.0521177777777778
"18509","Mozart Opera Rock",2020-09-30,0.0467925
"18510","Mozart Opera Rock",2022-10-31,0.0632627777777778
"18511","Mozthaza",2019-10-31,0.0111555555555556
"18512","Mqx",2022-10-31,0.449236388888889
"18513","Mr Eazi",2019-03-31,0.0455558333333333
"18514","Mr Eazi",2020-03-31,0.128326666666667
"18515","Mr Eazi",2020-04-30,0.556082222222222
"18516","Mr FijiWiji",2018-07-31,0.055805
"18517","Mr GISCARD",2021-04-30,0.0489186111111111
"18518","Mr GISCARD",2022-07-31,0.0441036111111111
"18519","Mr Rock",2020-11-30,0.0507233333333333
"18520","Mr Twin Sister",2019-04-30,0.0838525
"18521","Mr Twin Sister",2019-07-31,0.0726005555555556
"18522","Mr. Belt & Wezol",2018-01-31,0.126983333333333
"18523","Mr. Belt & Wezol",2018-02-28,0.343323611111111
"18524","Mr. Belt & Wezol",2018-03-31,0.173704166666667
"18525","Mr. Belt & Wezol",2018-04-30,0.469998611111111
"18526","Mr. Belt & Wezol",2018-05-31,0.126983333333333
"18527","Mr. Belt & Wezol",2018-08-31,0.0423277777777778
"18528","Mr. Belt & Wezol",2018-09-30,0.0423277777777778
"18529","Mr. Belt & Wezol",2018-10-31,0.0846555555555556
"18530","Mr. Belt & Wezol",2018-11-30,0.0423277777777778
"18531","Mr. Belt & Wezol",2019-02-28,0.0423277777777778
"18532","Mr. Belt & Wezol",2019-09-30,0.0195730555555556
"18533","Mr. Belt & Wezol",2019-10-31,0.0423277777777778
"18534","Mr. Belt & Wezol",2019-12-31,0.0846555555555556
"18535","Mr. Belt & Wezol",2022-05-31,0.00150388888888889
"18536","Mr. Belt & Wezol",2022-06-30,0.0423280555555556
"18537","Mr. Belt & Wezol",2023-04-30,0.000678333333333333
"18538","Mr. Belt & Wezol",2023-06-30,0.0423152777777778
"18539","Mr. Belt & Wezol",2023-07-31,0.0423277777777778
"18540","Mr. De'",2021-04-30,0.0747222222222222
"18541","Mr. Moods",2022-03-31,0.155648888888889
"18542","Mr. Popular",2018-07-31,0.0638041666666667
"18543","Mr. Probz",2018-03-31,0.0573083333333333
"18544","Mr. Probz",2019-05-31,0.0474866666666667
"18545","Mr. Probz",2019-09-30,0.00139444444444444
"18546","Mr. Probz",2019-10-31,0.0541080555555556
"18547","Mr. Probz",2020-07-31,0.0578147222222222
"18548","Mr. Probz",2020-11-30,0.000435555555555556
"18549","Mr. Probz",2022-07-31,0.173444166666667
"18550","Mr. Probz",2022-08-31,0.27727
"18551","Mr. Probz",2022-09-30,0.115620555555556
"18552","Mr. Probz",2022-12-31,0.0578147222222222
"18553","Mr. Vegas & Elephant Man",2023-04-30,0
"18554","Mr.Kitty",2023-02-28,0.214486111111111
"18555","Mr.Kitty",2023-04-30,0.0714225
"18556","Ms Nani",2022-02-28,0.0308847222222222
"18557","Ms. Lauryn Hill",2021-07-31,0.0671969444444444
"18558","Muddy Monk",2020-07-31,0.00579055555555556
"18559","Muddy Monk",2022-03-31,1.26379833333333
"18560","Muddy Monk",2022-04-30,0.116495833333333
"18561","Muddy Monk",2022-12-31,0.0496258333333333
"18562","Mueka",2019-12-31,0.0106444444444444
"18563","Mueka",2020-02-29,0.0689405555555556
"18564","Mujo",2021-04-30,0.304996666666667
"18565","Mula B",2019-03-31,0.00391666666666667
"18566","Mulatu Astatke",2021-07-31,0.0542480555555556
"18567","Mulay",2022-04-30,0.0501861111111111
"18568","Mumford & Sons",2020-02-29,0.0744294444444445
"18569","Mungo's Hi Fi",2021-04-30,0.132466388888889
"18570","Mungo's Hi Fi",2021-05-31,0.0662936111111111
"18571","Mungo's Hi Fi",2022-03-31,0.198305
"18572","Mura Masa",2018-07-31,0.0633333333333333
"18573","Mura Masa",2019-10-31,0.0562738888888889
"18574","Mura Masa",2020-10-31,0.0124675
"18575","Mura Masa",2021-01-31,0.178980555555556
"18576","Mura Masa",2021-02-28,0.0525872222222222
"18577","Mura Masa",2022-01-31,0.0533675
"18578","Mura Masa",2022-02-28,0.297591388888889
"18579","Mura Masa",2022-05-31,0.271712222222222
"18580","Mura Masa",2022-06-30,0.0533777777777778
"18581","Mura Masa",2022-07-31,0.164974166666667
"18582","Mura Masa",2022-08-31,0.218341666666667
"18583","Mura Masa",2022-09-30,0.0533777777777778
"18584","Mura Masa",2022-12-31,0.0590313888888889
"18585","Mura Masa",2023-02-28,0.116429722222222
"18586","Mura Masa",2023-06-30,0.0583013888888889
"18587","Mura Masa",2023-10-31,0.145545277777778
"18588","Murard",2020-12-31,0.00196194444444444
"18589","Murcy",2023-04-30,0.0990480555555556
"18590","Muse",2018-10-31,0.0150925
"18591","Muse",2020-01-31,0.0844175
"18592","Muse",2022-02-28,0.255815
"18593","Muse",2022-04-30,0.0511666666666667
"18594","Muse",2022-05-31,0.051195
"18595","Muse",2022-06-30,0.0511666666666667
"18596","Muse",2022-07-31,0.157555555555556
"18597","Muse",2022-08-31,0.153490833333333
"18598","Muse",2022-11-30,0.0511666666666667
"18599","Muse",2023-02-28,0.0511666666666667
"18600","Music Within",2020-10-31,0.0440725
"18601","Musical Youth",2019-04-30,0.0570236111111111
"18602","Musical Youth",2020-02-29,0.00095
"18603","Musical Youth",2022-11-30,0.0570627777777778
"18604","Musical Youth",2023-02-28,0.0570627777777778
"18605","Musical Youth",2023-05-31,0.0570627777777778
"18606","Musical Youth",2023-07-31,0.0570627777777778
"18607","Musique Relaxante et Détente",2022-05-31,0
"18608","Mustard",2019-10-31,0.0831
"18609","Mustard",2020-01-31,0.0483611111111111
"18610","Mustard",2020-03-31,0.0534638888888889
"18611","Mustard",2020-04-30,0.160391666666667
"18612","Mustard",2020-05-31,0.100241111111111
"18613","Mustard",2020-07-31,0.150186388888889
"18614","Mustard",2020-08-31,0.0497963888888889
"18615","Mustard",2020-09-30,0.483611388888889
"18616","Mustard",2020-10-31,0.587031944444445
"18617","Mustard",2020-11-30,0.193444444444444
"18618","Mustard",2021-10-31,0.0483611111111111
"18619","Mustard",2021-12-31,0.0967083333333333
"18620","Mustard",2022-07-31,0.0534638888888889
"18621","Mustard Service",2020-05-31,0.0604444444444444
"18622","Mustard Service",2021-05-31,0.0604319444444444
"18623","Mustard Service",2022-06-30,0.120888888888889
"18624","Mustard Service",2022-07-31,0.0926666666666667
"18625","Mustard Service",2023-02-28,0.120897222222222
"18626","Mustard Service",2023-05-31,0.0604486111111111
"18627","My Friend",2019-05-31,0.0522933333333333
"18628","Mychael Danna & Jeff Danna",2023-01-31,0.0129588888888889
"18629","Myd",2019-04-30,0.0583444444444444
"18630","Myd",2021-03-31,0.0580405555555556
"18631","Myd",2021-09-30,0.0576036111111111
"18632","Myd",2022-03-31,0.103999444444444
"18633","Myd",2022-04-30,0.642088055555556
"18634","Myd",2022-05-31,0.0586444444444444
"18635","Myd",2022-06-30,0.115459166666667
"18636","Myd",2022-07-31,0.0464147222222222
"18637","Myd",2022-09-30,0.0464063888888889
"18638","Myke Tower",2020-01-31,0.0602047222222222
"18639","Myke Towers",2019-12-31,0.158196111111111
"18640","Myke Towers",2020-05-31,0.121831111111111
"18641","Myke Towers",2020-07-31,0.000361111111111111
"18642","Myke Towers",2020-09-30,0.0364041666666667
"18643","Myke Towers",2021-01-31,0.0149611111111111
"18644","Mykki Blanco",2022-06-30,0.0596569444444444
"18645","Mykki Blanco",2022-07-31,0.0596569444444444
"18646","Myles",2019-04-30,0.00188777777777778
"18647","Mylène Farmer",2019-10-31,0.0243594444444444
"18648","Mylène Farmer",2020-11-30,0.029425
"18649","Mylène Farmer",2022-04-30,0.00202361111111111
"18650","Mym",2020-05-31,0.115041666666667
"18651","Mym",2020-07-31,0.103896111111111
"18652","Myron & E",2022-06-30,0.194535555555556
"18653","Myron & E",2022-07-31,0.0972677777777778
"18654","Mystery Skulls",2018-07-31,0.0719666666666667
"18655","Mystically",2021-02-28,0.0549391666666667
"18656","Myth Syzer",2020-01-31,0.0778925
"18657","Myth Syzer",2020-03-31,0.0622183333333333
"18658","Myth Syzer",2020-04-30,0.265691388888889
"18659","Myth Syzer",2020-07-31,1.03077333333333
"18660","Myth Syzer",2020-08-31,0.0633213888888889
"18661","Myth Syzer",2021-03-31,0.312237222222222
"18662","Myth Syzer",2021-04-30,0.0778925
"18663","Myth Syzer",2021-05-31,0.375746111111111
"18664","Myth Syzer",2021-10-31,0.136208888888889
"18665","Myth Syzer",2022-03-31,3.33214305555556
"18666","Myth Syzer",2022-04-30,0.200420833333333
"18667","Myth Syzer",2022-05-31,0.0687222222222222
"18668","Myth Syzer",2022-06-30,0.00472222222222222
"18669","Myth Syzer",2023-04-30,0.916254166666667
"18670","M|O|O|N",2018-01-31,0.164423055555556
